Alexander Turnbull Library	Lynch, James Robert, 1947- :[Digital scans of cartoons published in the New Plymouth Daily News and the New Zealand Times]	232
Alexander Turnbull Library	Evening Post photographic prints	225
Alexander Turnbull Library	Dickie, John, 1869-1942 :Collection of postcards, prints and negatives	220
Alexander Turnbull Library	Auckland Star :Negatives	218
Alexander Turnbull Library	New Zealand Nursing Education and Research Foundation oral history project	214
Alexander Turnbull Library	Nelson and Golden Bay Oral History Project	208
Alexander Turnbull Library	Raine, William Hall, 1892-1955 :Negatives of New Zealand towns and scenery, and Fiji	208
Alexander Turnbull Library	Photographs	207
Alexander Turnbull Library	Farrell, Damer, 1943- :Photographs of the West Coast	203
Alexander Turnbull Library	Locke, Keith, 1944- :Collection	199
Alexander Turnbull Library	World War 1939-1945 Official negatives	198
Alexander Turnbull Library	Lovelock, John Edward (Jack), 1910-1949 : Papers	194
Alexander Turnbull Library	Wellington City Council :Negatives of Wellington taken for the Wellington City Council, chiefly by Frank Giles Barker	192
Alexander Turnbull Library	Adkin, George Leslie, 1888-1964 :Photographs of New Zealand geology, geography, and the Maori history of Horowhenua	191
Alexander Turnbull Library	Kedgley, Susan Jane, 1948- : Papers	188
Alexander Turnbull Library	NZOHA Martinborough Project	177
Alexander Turnbull Library	Schmidt, Herman John, 1872-1959 :Portrait and landscape negatives, Auckland district	175
Alexander Turnbull Library	Powles family :Photographs	174
Alexander Turnbull Library	Newztel News Agency Ltd : Transcripts and summaries of television and radio news	167
Alexander Turnbull Library	Kapunga Te Matemoana (Koro) Dewes collection of sound recordings	164
Alexander Turnbull Library	Halse, Frederick James, d 1936 :Collection of negatives	163
Alexander Turnbull Library	John Kendrick natural sound history library and film collection	156
Alexander Turnbull Library	Taylor, Richard, 1805-1873 :Sketchbook. 1835-1860.	154
Alexander Turnbull Library	Kinsey, Joseph James (Sir), 1852-1936 :Photographs relating to Antarctica and mountaineering	153
Alexander Turnbull Library	General Assembly Library :Parliamentary portraits	152
Alexander Turnbull Library	Wedde, Ian Curtis, 1946- : Papers	152
Alexander Turnbull Library	Kent, Thelma Rene, 1899-1946 :Prints and negatives of New Zealand wildlife and scenery	150
Alexander Turnbull Library	Hill, Morris James, 1929-2002 :Negatives of Wellington, and national events and personalities	149
Alexander Turnbull Library	Ranfurly family :Photographs	145
Alexander Turnbull Library	Series 2 Transcripts of news items	143
Alexander Turnbull Library	Yeo, Shaun, 1974- :Digital cartoons	143
Alexander Turnbull Library	Digital cartoons published in the Dominion Post	142
Alexander Turnbull Library	Davis, William Henry Whitmore, 1812-1901 :Photographs of Wellington and district	141
Alexander Turnbull Library	Canterbury Earthquake Recovery Authority (CERA) Recovery Lessons and Legacy Project	131
Alexander Turnbull Library	Mantell, Walter Baldock Durrant 1820-1895 :[Sketchbook, no. 3] 1848-1849	131
Alexander Turnbull Library	Davis, Bruce Valentine, 1913-2003 :Photographs and negatives	126
Alexander Turnbull Library	J Force negatives	123
Alexander Turnbull Library	Children of Anna and Hon Sir Robert Stout, particularly Thomas Duncan Macgregor Stout	120
Alexander Turnbull Library	Chapman, Eichelbaum and Rosenberg families : Papers	118
Alexander Turnbull Library	Chiefly Pearce family, including Agnes Isobel Pearce (later Stout)	118
Alexander Turnbull Library	King, Michael (Dr), 1945-2004 : Papers	117
Alexander Turnbull Library	Prints from the Making New Zealand Centennial collection	117
Alexander Turnbull Library	Stout family: Papers	117
Alexander Turnbull Library	Children of Agnes and Thomas Duncan Macgregor Stout	114
Alexander Turnbull Library	[Buchanan, John] 1819-1898 :Scrapbook [1856-ca 1890]	114
Alexander Turnbull Library	Crimp, Daryl, 1958-:[Digital cartoons published in the Dominion Post and other newspapers]	113
Alexander Turnbull Library	Brockie, Robert Ellison 1932-:Cartoons published by the National Business Review beginning 19 January 2001, received in digital format.	112
Alexander Turnbull Library	Drawings, Paintings  Prints	112
Alexander Turnbull Library	O'Grady, James, 1882?-1956 :[Two World War I trench sketchbooks. 1918-1919]	111
Alexander Turnbull Library	New Zealand Post Office Oral History Project	107
Alexander Turnbull Library	Opie, Brian (Dr), fl 1950-2011 : Papers	107
Alexander Turnbull Library	Photographs of Campbell Island	104
Alexander Turnbull Library	Poppleton, Philip George :Photographs of Campbell Island	104
Alexander Turnbull Library	Abbot, John 1751-1840 :Original drawings of insects by J Abott. [1816?]	103
Alexander Turnbull Library	Archive of New Zealand Music - Oral History interviews	103
Alexander Turnbull Library	Lilburn, Douglas Gordon, 1915-2001 : Papers	103
Alexander Turnbull Library	NZOHA Electricity Centenary Oral History Project Stages I, II and III	103
Alexander Turnbull Library	Twomey, Ray, 1938- : Musical scores	103
Alexander Turnbull Library	Kinnear, James Hutchings, 1877-1946 :Negatives of Auckland shipping, boating and scenery	102
Alexander Turnbull Library	[Buchanan, John]  1819-1898 :Scrapbook [1856-ca 1890]	102
Alexander Turnbull Library	Pearse, John  1808-1882 :[Album.  1851-1856]	101
Alexander Turnbull Library	Thompson, Paul David, 1951- : Photographic negatives, transparencies and prints, also papers	101
Alexander Turnbull Library	NZOHA Fletcher Challenge Ltd Oral History Project	100
Alexander Turnbull Library	Digital cartoons published in Architecture New Zealand	98
Alexander Turnbull Library	Abbot, John  1751-1840 :Original drawings of insects by J Abott.  [1816?]	97
Alexander Turnbull Library	Denniston, George Gordon, 1885-1958 :Photograph albums relating to World War I including the Gallipoli campaign	97
Alexander Turnbull Library	Gooch, Mitchell and MacDiarmid Ltd :[Architectural plans. 1906-1995].	96
Alexander Turnbull Library	Quaker Oral History Project	95
Alexander Turnbull Library	Series 1 Humanities	93
Alexander Turnbull Library	Great Barrier Island Oral History Project	92
Alexander Turnbull Library	New Zealand Free Lance original photographic prints, from the file print collection, Box 5	92
Alexander Turnbull Library	Nunns, Richard, 1945-:Collection	92
Alexander Turnbull Library	World War 1939-1945 official negatives - WH Series	91
Alexander Turnbull Library	Architectural Centre (Wellington, N.Z.): Photographs	90
Alexander Turnbull Library	Evening Post photographs from file print collection, Box 3	90
Alexander Turnbull Library	[Various cartoonists including Sir Gordon Minhinnick 1902-1992] :[Newspaper clippings of cartoons from New Zealand newspapers.  15 December 1948 to 5 September 1972.]	90
Alexander Turnbull Library	Haining Street Oral History Project	89
Alexander Turnbull Library	McDonald, James Ingram, 1865-1935 :Photographs	89
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 14	89
Alexander Turnbull Library	Wright, Henry Charles Clarke, 1844-1936 :Negatives	89
Alexander Turnbull Library	Malayan Emergency Oral History Project	88
Alexander Turnbull Library	Series 3 - Non-fiction projects	88
Alexander Turnbull Library	Tattersall, Alfred James, 1866-1951 :Photographs of Samoa	88
Alexander Turnbull Library	Mantell, Walter Baldock Durrant 1820-1895 :[Sketchbook, no. 2] 1848	87
Alexander Turnbull Library	Photographs of Samoa	87
Alexander Turnbull Library	A soldier's experience of the Gallipoli campaign and military life in France, September 1915 to June 1918	86
Alexander Turnbull Library	Album of The ANZAC campaign Gallipoli	84
Alexander Turnbull Library	BeckerFraserPhotos :Photographs relating to the Canterbury earthquakes of 2010 and 2011	83
Alexander Turnbull Library	Otago Women and Work - Paid and Unpaid Oral History Project	83
Alexander Turnbull Library	Ross, Malcolm 1862-1930 :Photographs by Malcolm Ross of New Zealanders in the Great War, Maori, mountaineering, New Zealand scenery, etc	83
Alexander Turnbull Library	Best, Elsdon, 1856-1931 : Papers	82
Alexander Turnbull Library	Birch, A E :Scenic negatives and prints taken by Thomas Pringle	81
Alexander Turnbull Library	Rare Books & Fine Printing	81
Alexander Turnbull Library	Greater Green Island oral history project	80
Alexander Turnbull Library	Hutchison, James Douglas (Sir), 1894-1981:NZEF at Auckland, en route to Middle East, and at Gallipoli	80
Alexander Turnbull Library	Scoble, Juliet Rosalie, 1955- :Chiefly photographs of New Zealand railway locomotives, rolling stock and stations	80
Alexander Turnbull Library	Stout Research Centre Oral Literary Archive	80
Alexander Turnbull Library	"O'Grady, James, 1882?-1956 :Bloc correspondance ""Le Chante Clair"" [World War I trench sketchbook 10. 1918-1919]"	79
Alexander Turnbull Library	Shadbolt, Maurice Francis Richard, 1932-2004 : Papers	79
Alexander Turnbull Library	Viking Sevenseas NZ Ltd : Records	79
Alexander Turnbull Library	Wall, John Reginald, fl 1890 :Photographs	79
Alexander Turnbull Library	New Zealand baches	78
Alexander Turnbull Library	[Buchanan, John]  1819-1898 :Scrapbook	78
Alexander Turnbull Library	NZOHA NZ State Dental Nurses Institute 50th Jubilee Oral History Project	75
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 13	75
Alexander Turnbull Library	Berntsen, Anton, 1898-1973: Negatives relating the Walsh Brothers' Flying School and farm life at Waipatiki, near Dannevirke	74
Alexander Turnbull Library	Burton Bros	74
Alexander Turnbull Library	Collis, William Andrews, 1853-1920 :Negatives of Taranaki	74
Alexander Turnbull Library	Ashton, John Hammond, 1917-2010 :Negatives	73
Alexander Turnbull Library	Bats Theatre (Wellington): Records	73
Alexander Turnbull Library	Industrial war effort photographs	73
Alexander Turnbull Library	Lilburn, Douglas Gordon, 1915-2001 :Photographs	73
Alexander Turnbull Library	Oettli, Max Christian, 1947- :Photographs of New Zealand scenes	73
Alexander Turnbull Library	Godber, Albert Percy, 1876-1949 :[Drawings of Maori rafter patterns or kowhaiwhai]  [1939?]-1947	72
Alexander Turnbull Library	Mantell, Walter Baldock Durrant  1820-1895 :[Sketchbook, no. 3]  1848-1849	72
Alexander Turnbull Library	Mulheron, Michael, 1958- :[Digital cartoons published in the Dominion Post]	72
Alexander Turnbull Library	Original photographic prints and postcards from the file print collection, Box 18	72
Alexander Turnbull Library	Hinge, Leslie, 1868-1942 : Photographs, negatives and photo albums	71
Alexander Turnbull Library	Hurt, Theodore Octavius fl 1860-1871 :[New Zealand views; sketchbook. 1865-1869].	71
Alexander Turnbull Library	Original photographic prints and postcards from the file print collection, Box 19	71
Alexander Turnbull Library	Series 16 Photographs	71
Alexander Turnbull Library	Bradford, Sue, 1952- :Papers	70
Alexander Turnbull Library	Cowan, James, 1870-1943 :Collection of photographs	70
Alexander Turnbull Library	"British Antarctic (""Terra Nova"") Expedition (1910-1913) album 2"	68
Alexander Turnbull Library	Burland, John Colles, 1926- :Colour transparencies of Rarotonga, Aitutaki, Mangaia and Palmerston Island, 1960	68
Alexander Turnbull Library	Gordon Tovey Archive sound recordings	68
Alexander Turnbull Library	Photograph album of Whanganui River expedition	68
Alexander Turnbull Library	Diaries and notebooks	67
Alexander Turnbull Library	Hutchison album: From Auckland to Egypt and the Gallipoli campaign	67
Alexander Turnbull Library	New Zealand Free Lance original photographic prints, from the file print collection, Box 6	66
Alexander Turnbull Library	Searell, Pamela :Photographs owned by Miss Ruby Victoria Jackson	66
Alexander Turnbull Library	War History original photographic prints from the file print collection	66
Alexander Turnbull Library	Media Women Oral History Project	65
Alexander Turnbull Library	[Buchanan, John] 1819-1898 :Scrapbook	65
Alexander Turnbull Library	Maniapoto Archives Oral History Project: He Taonga Tuku Iho	64
Alexander Turnbull Library	New Zealand Federation of Graduate Women : Records	64
Alexander Turnbull Library	Presbyterian Support Otago Community History Programme: Walker Street oral history project	64
Alexander Turnbull Library	The Dames Oral History Project	64
Alexander Turnbull Library	Wellington Photographic Society Inc :Photographs	64
Alexander Turnbull Library	Bibby, Edward Stuart :Photographs relating to the Bibby Family, Ongaonga, and Waipawa	63
Alexander Turnbull Library	Child, Edward George, 1860-1949 :Photographs of the Ohingaiti district	63
Alexander Turnbull Library	Ellis, William Wade, d 1785 :[A collection of drawings made by William Ellis on H.M.S. Discovery and Resolution during Captain Cook's third voyage to the Pacific 1776-1780]	63
Alexander Turnbull Library	Harper, Laura Helen Bruce, 1888-1970 :Photographs	63
Alexander Turnbull Library	McCormack album 1	63
Alexander Turnbull Library	McCormack, T P :Albums and photographic prints of the Harding family	63
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 15	63
Alexander Turnbull Library	Colour transparencies of Wellington city, Tutukaka, Wairarapa, Wanaka, Whangaroa and Lake Macgregor	62
Alexander Turnbull Library	Crichton, Anna, 1957- :Digital cartoons	62
Alexander Turnbull Library	NZOHA L D Nathan & Co Ltd Oral History Project	62
Alexander Turnbull Library	New Zealand Workers' Educational Association Oral History Project	62
Alexander Turnbull Library	Series 1 Correspondence	62
Alexander Turnbull Library	Evening Post original photographic prints and postcards, from file print collection, Box 1	61
Alexander Turnbull Library	Levin, William Hort, 1845-1893 :Wellington and Manawatu Railway Company Ltd :Views on the Wellington & Manawatu Railway	61
Alexander Turnbull Library	Recordings released under Viking music label	61
Alexander Turnbull Library	Hodgkins, William Mathew 1833-1898 :[Collection of sketches] ca 1860-ca 1895	60
Alexander Turnbull Library	Holmes, Katherine McLean, 1849-1925 :Pencil and watercolour drawings 1868-1891	60
Alexander Turnbull Library	New Zealand Free Lance original photographic prints, from the file print collection, Box 4	60
Alexander Turnbull Library	Women in World War II Part II	60
Alexander Turnbull Library	Downstage Theatre (Wellington) :Photographs of productions	59
Alexander Turnbull Library	Goodall, Gladys Mary, 1908- :Scenic photographs of New Zealand	59
Alexander Turnbull Library	K Force negatives	59
Alexander Turnbull Library	McVilly, Richard William, 1862?-1949 :Photograph albums and a group portrait	59
Alexander Turnbull Library	New Zealand Free Lance original photographic prints, from the file print collection, Box 3	59
Alexander Turnbull Library	Series 3 - Notebooks	59
Alexander Turnbull Library	Taylor, Richard, 1805-1873 :Sketchbook.  1835-1860.	59
Alexander Turnbull Library	Beer, Dora Hallenstein de, 1891-1982 :Negatives of New Zealand's first mountaineering expedition overseas	58
Alexander Turnbull Library	Malayan Emergency negatives	58
Alexander Turnbull Library	New Zealand Free Lance original photographic prints, from the file print collection, Box 2	58
Alexander Turnbull Library	Wilkinson, James Douglas :Shipping negatives	58
Alexander Turnbull Library	2/1 Sound recordings - Lilburn	57
Alexander Turnbull Library	Diary	57
Alexander Turnbull Library	Hargreaves, Frederick Ashby, 1854-1946 :Collection of photographic prints and negatives	57
Alexander Turnbull Library	NZOHA Wellington District Law Society Oral History Project	57
Alexander Turnbull Library	Palmerston Atoll	57
Alexander Turnbull Library	Ross, Malcolm  1862-1930 :Photographs by Malcolm Ross of New Zealanders in the Great War, Maori, mountaineering, New Zealand scenery, etc	57
Alexander Turnbull Library	Labour Movement Oral History Project	56
Alexander Turnbull Library	New Zealand Free Lance original photographic prints, from the file print collection, Box 1	56
Alexander Turnbull Library	Bank of New South Wales : Inspectors' reports	55
Alexander Turnbull Library	Evening Post original photographic prints and postcards, from file print collection, Box 2	55
Alexander Turnbull Library	Field, Isabel Jane, 1867-1950 : Correspondence of Frances Hodgkins and family / collected by Isabel Field	55
Alexander Turnbull Library	Series 1 Papers relating to George Augustus Selwyn	55
Alexander Turnbull Library	Various artists :Collection of newspaper clippings, photocopies and bromides of cartoons by W. Blomfield (A-312-1 and A-312-6), Angus (A-312-2), Paynter (A-312-3), Tom Scott (A-312-4), W. A. Bowring (A-312-5), Waite (A-312-7) and Ashley Hunter (A-312-8).	55
Alexander Turnbull Library	Women in World War II Part I	55
Alexander Turnbull Library	Hislop, Harold Stevens, d 1933 :Photograph albums	54
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 6	54
Alexander Turnbull Library	Housing Corporation of New Zealand oral history project	53
Alexander Turnbull Library	Mantell, Walter Baldock Durrant, 1820-1895 :Scrapbook. 1840-1872.	53
Alexander Turnbull Library	Orde-Lees, Thomas Hans, 1877-1958: Photographs	53
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 3	53
Alexander Turnbull Library	Upper Hutt Uniting Parish Millennium Project	53
Alexander Turnbull Library	Hodgkins family :[Album of sketches  1880s, 1890s]	52
Alexander Turnbull Library	Hodgkins family :[Album of sketches 1880s, 1890s]	52
Alexander Turnbull Library	Huggard, Dennis, 1928-2017 : The Dennis Huggard Jazz Archive	52
Alexander Turnbull Library	McLean, Donald (Sir), 1820-1877 :Maps from papers	52
Alexander Turnbull Library	New Zealand Educational Institute : Collection	52
Alexander Turnbull Library	"Various artists :Collection of newspaper clippings, photocopies and bromides of cartoons by Hiscocks (A-315-1), T. Lloyd (A-315-2), various artists from the ""Ladies' Journal"", ""The Freelance"", ""New Zealand Graphic"" and ""Melbourne Punch"" (A-315-3), Nisbet (A-315-4-001/012) and Malcolm Evans (A-315-5)."	52
Alexander Turnbull Library	Gugich, Judith : Country music recordings	51
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 5	51
Alexander Turnbull Library	Series 10 Sound recordings	51
Alexander Turnbull Library	Various artists :Collection of photocopies, newspaper clippings and bromides of cartoons by Bromhead (A-314-1), Brockie (A-314-2) and J. C. Hill (A-314-3).	51
Alexander Turnbull Library	Burt, William Beverland, 1912-1992: Photographs, chiefly relating to the Chatham Islands	50
Alexander Turnbull Library	Daroux, Louis John, 1870-1948 :Photographs of New Zealand and the Pacific	50
Alexander Turnbull Library	NZOHA Sunlight Centenarians Oral History Project	50
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 2	50
Alexander Turnbull Library	Aviation memories oral history	49
Alexander Turnbull Library	Haast, John Francis Julius von (Sir), 1822-1887 :[Topographical drawings from South Island surveys] 1860-1868	49
Alexander Turnbull Library	Lodge, Nevile Sidney 1918-1989 :[Undated cartoons, some from the 1970s, and cartoons from the 1950s]	49
Alexander Turnbull Library	Mantell, Walter Baldock Durrant  1820-1895 :[Sketchbook, no. 2]  1848	49
Alexander Turnbull Library	Selwyn family :Photographs	49
Alexander Turnbull Library	Digital cartoons published in Metro magazine	48
Alexander Turnbull Library	Mrs Schumacher's gems oral history project - domestic life in New Zealand from the 1940s to the 1960s	48
Alexander Turnbull Library	Oral history interviews for the Archive of New Zealand Music	48
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 1	48
Alexander Turnbull Library	Parliamentary Library : Photograph albums	48
Alexander Turnbull Library	Various artists :Collection of newspaper clippings, photocopies and bromides of cartoons by Minhinnick (A-311-1), Mack (A-311-2) and Bird (A-311-3).	48
Alexander Turnbull Library	[Architectural plans collected by Bulleyment Fortune architects. 1890-1900s]	48
Alexander Turnbull Library	Holmes, Katherine McLean, 1849-1925 :Pencil and watercolour drawings  1868-1891	47
Alexander Turnbull Library	Lister, Joseph Jackson 1857-1911 :[Lister album] 1886-1890 [Watercolours by Joseph, and possibly Isabella and Gulielma Lister]	47
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 10	47
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 11	47
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 7	47
Alexander Turnbull Library	Photographs of the Mokau River district	47
Alexander Turnbull Library	Second World War oral history project - Pacific	47
Alexander Turnbull Library	The Egyptian and Palestine Campaigns of 1916-1918. From El Arish to Jerusalem	47
Alexander Turnbull Library	Henry, Annie (Sister) : Photographs owned by Sister Annie Henry	46
Alexander Turnbull Library	Mantell, Walter Baldock Durrant 1820-1895 :[Sketchbook, no. 1] 1851-1852	46
Alexander Turnbull Library	Miller, E D N  :Photographs by Isaac Jeffares, and of family	46
Alexander Turnbull Library	Original photographic prints and postcards from file print collection, Box 12	46
Auckland War Memorial Museum Tamaki Paenga Hira	Auckland Museum Library Catalogue	141201
Auckland War Memorial Museum Tamaki Paenga Hira	Cenotaph Database	129603
Auckland War Memorial Museum Tamaki Paenga Hira	photographs	50588
Auckland War Memorial Museum Tamaki Paenga Hira	publications	27188
Auckland War Memorial Museum Tamaki Paenga Hira	botany	16547
Auckland War Memorial Museum Tamaki Paenga Hira	History	13989
Auckland War Memorial Museum Tamaki Paenga Hira	Applied Arts and Design	11250
Auckland War Memorial Museum Tamaki Paenga Hira	Pacific/Ethnology	10026
Auckland War Memorial Museum Tamaki Paenga Hira	Archaeology	2865
Auckland War Memorial Museum Tamaki Paenga Hira	Maori/Ethnology	2200
Auckland War Memorial Museum Tamaki Paenga Hira	World/Ethnology	1923
Auckland War Memorial Museum Tamaki Paenga Hira	birds/land vertebrates	1471
Auckland War Memorial Museum Tamaki Paenga Hira	paintings	936
Auckland War Memorial Museum Tamaki Paenga Hira	Auckland War Memorial Museum Tamaki Paenga Hira Flickr	728
Auckland War Memorial Museum Tamaki Paenga Hira	ephemera	718
Auckland War Memorial Museum Tamaki Paenga Hira	Marine	661
Auckland War Memorial Museum Tamaki Paenga Hira	Auckland War Memorial Museum Tamaki Paenga Hira YouTube	496
Auckland War Memorial Museum Tamaki Paenga Hira	YouTube	496
Auckland War Memorial Museum Tamaki Paenga Hira	entomology	310
Auckland War Memorial Museum Tamaki Paenga Hira	land mammals/land vertebrates	251
Auckland War Memorial Museum Tamaki Paenga Hira	reptiles and amphibians/land vertebrates	117
Auckland War Memorial Museum Tamaki Paenga Hira	manuscripts	107
Auckland War Memorial Museum Tamaki Paenga Hira	geology	97
Auckland War Memorial Museum Tamaki Paenga Hira	Ethnology	14
Auckland War Memorial Museum Tamaki Paenga Hira	Pictorial	4
Auckland War Memorial Museum Tamaki Paenga Hira	Education	2
Auckland War Memorial Museum Tamaki Paenga Hira	Library	2
Auckland Libraries	Auckland Libraries Heritage Images Collection	182364
Auckland Libraries	NZ Chinese Journals先驅者之聲	15632
Auckland Libraries	Local History Online	9361
Auckland Libraries	Waitakere Libraries	8375
Auckland Libraries	Auckland Libraries Manuscripts Collection	7808
Auckland Libraries	Footprints	7410
Auckland Libraries	North Shore Libraries	926
Auckland Libraries	Quick March	62
Auckland Libraries	Rodney Libraries	60
Auckland Libraries	Grey Collection - The Gift	53
Department of Internal Affairs	The New Zealand Gazette	202742
Department of Internal Affairs	Appointment/Release of Liquidators	38030
Department of Internal Affairs	Departmental	34487
Department of Internal Affairs	Applications for Winding up/Liquidations	30688
Department of Internal Affairs	Removals	29622
Department of Internal Affairs	Land Notices	27362
Department of Internal Affairs	Authorities/Other Agencies of State	7294
Department of Internal Affairs	Land Transfers/Joint Family Homes	5065
Department of Internal Affairs	Appointment/Release of Receivers & Managers	4973
Department of Internal Affairs	Bankruptcies	3638
Department of Internal Affairs	Meetings/Last Dates for Debts & Claims	3246
Department of Internal Affairs	General Section	2866
Department of Internal Affairs	Other	2715
Department of Internal Affairs	General Notices	2544
Department of Internal Affairs	Cessation of Business in New Zealand	2275
Department of Internal Affairs	Incorporated Societies	1769
Department of Internal Affairs	Customs	1572
Department of Internal Affairs	Regulation Summary	1073
Department of Internal Affairs	Charitable Trusts	878
Department of Internal Affairs	Partnerships	801
Department of Internal Affairs	Winding up/Liquidations	649
Department of Internal Affairs	Vice Regal	407
Department of Internal Affairs	Parliamentary	227
Department of Internal Affairs	Delegated Legislation	210
Department of Internal Affairs	Friendly Societies and Credit Unions	131
Department of Internal Affairs	Appointment/Release of Administrators	119
Department of Internal Affairs	General Meetings	58
Department of Internal Affairs	Private Bills	37
Victoria University of Wellington	New Zealand Electronic Text Collection	180286
Victoria University of Wellington	Kiwi Research Information Service	6683
Victoria University of Wellington	VUW ResearchArchive	6683
Victoria University of Wellington	Archives@Victoria	224
Victoria University of Wellington	CEISMIC	19
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Archway	140914
Archives New Zealand Te Rua Mahara o te Kāwanatanga	NZDF Personnel Records	140914
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Archives New Zealand Te Rua Mahara o te Kāwanatanga Flickr	3500
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Matapihi	1000
Archives New Zealand Te Rua Mahara o te Kāwanatanga	War Art Online	1000
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Archives New Zealand Historical Film Footage	47
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Archives New Zealand Te Rua Mahara o te Kāwanatanga	13
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Archives New Zealand Audio Visual Wiki	6
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Archives New Zealand YouTube	5
Archives New Zealand Te Rua Mahara o te Kāwanatanga	YouTube	5
Archives New Zealand Te Rua Mahara o te Kāwanatanga	Shared Repository	2
UC QuakeStudies	CEISMIC	135781
UC QuakeStudies	QuakeStudies Repository	135781
UC QuakeStudies	Christchurch Press	82670
UC QuakeStudies	Becker Fraser Earthquake Photographs	12564
UC QuakeStudies	Community Collection	7189
UC QuakeStudies	Community Photograph Collection	4974
UC QuakeStudies	Tertiary Education Union	3889
UC QuakeStudies	Gap Filler	3569
UC QuakeStudies	Heritage New Zealand Pouhere Taonga	3393
UC QuakeStudies	Heritage New Zealand: Commissioned Photographs	3024
UC QuakeStudies	Gap Filler Project 22: Pallet Pavilion	2758
UC QuakeStudies	Christchurch Press October 2010	2382
UC QuakeStudies	Christchurch Press November 2010	2070
UC QuakeStudies	Academic Research	2048
UC QuakeStudies	Christchurch Press March 2012	1995
UC QuakeStudies	Christchurch Press December 2010	1964
UC QuakeStudies	Christchurch Press July 2011	1912
UC QuakeStudies	Christchurch Press April 2011	1906
UC QuakeStudies	Christchurch Press October 2011	1892
UC QuakeStudies	Christchurch Press September 2011	1862
UC QuakeStudies	Christchurch Press November 2011	1845
UC QuakeStudies	Christchurch Press June 2011	1820
UC QuakeStudies	Christchurch Press June 2012	1819
UC QuakeStudies	Christchurch Press December 2011	1815
UC QuakeStudies	Christchurch Press May 2011	1807
UC QuakeStudies	Christchurch Press August 2011	1794
UC QuakeStudies	Christchurch Press February 2012	1783
UC QuakeStudies	Christchurch Press May 2012	1764
UC QuakeStudies	Christchurch Press January 2011	1753
UC QuakeStudies	Christchurch Press August 2012	1713
UC QuakeStudies	Christchurch Press September 2010	1703
UC QuakeStudies	The Pledge	1688
UC QuakeStudies	Christchurch Press April 2012	1679
UC QuakeStudies	Christchurch Press November 2013	1667
UC QuakeStudies	Christchurch Press February 2011	1659
UC QuakeStudies	Christchurch Press July 2012	1626
UC QuakeStudies	Christchurch Press October 2012	1594
UC QuakeStudies	Christchurch Press October 2013	1590
UC QuakeStudies	Christchurch Press November 2012	1586
UC QuakeStudies	Christchurch Press March 2013	1571
UC QuakeStudies	Christchurch Press September 2012	1563
UC QuakeStudies	Christchurch Press March 2011	1562
UC QuakeStudies	Christchurch Press January 2012	1557
UC QuakeStudies	Christchurch Press March 2014	1529
UC QuakeStudies	University of Canterbury Photographic Services	1520
UC QuakeStudies	Christchurch Press December 2012	1496
UC QuakeStudies	Christchurch Press August 2013	1482
UC QuakeStudies	Christchurch Press November 2014	1479
UC QuakeStudies	Christchurch Press October 2014	1478
UC QuakeStudies	Christchurch Press July 2013	1462
UC QuakeStudies	Christchurch Press June 2013	1458
UC QuakeStudies	Christchurch Press April 2014	1443
UC QuakeStudies	Christchurch Bloggers Collection	1440
UC QuakeStudies	Christchurch Press September 2013	1423
UC QuakeStudies	Christchurch Press February 2014	1419
UC QuakeStudies	Christchurch Press May 2013	1419
UC QuakeStudies	Christchurch Press September 2014	1403
UC QuakeStudies	Christchurch Press February 2013	1398
UC QuakeStudies	Christchurch Press August 2014	1394
UC QuakeStudies	Christchurch Press December 2013	1391
UC QuakeStudies	Christchurch Press April 2013	1388
UC QuakeStudies	Christchurch Press January 2013	1342
UC QuakeStudies	Fairfax Media Infographics	1341
UC QuakeStudies	Christchurch Press December 2014	1286
UC QuakeStudies	Environment Canterbury Photograph Collection	1274
UC QuakeStudies	Environment Canterbury	1273
UC QuakeStudies	Christchurch Press January 2015	1234
UC QuakeStudies	Christchurch Press January 2014	1204
UC QuakeStudies	UC Civil and Natural Resources Engineering	1167
UC QuakeStudies	Community Newspapers	1082
UC QuakeStudies	Christchurch Press July 2014	1069
UC QuakeStudies	Whole House Reuse Project	974
UC QuakeStudies	Whole House Reuse Catalogue	973
UC QuakeStudies	Geology Research	902
UC QuakeStudies	New Zealand Defence Force	840
UC QuakeStudies	Wellington Emergency Management Office	808
UC QuakeStudies	Wellington Emergency Management Office: Community Volunteers' Photographs	808
